frame,leye_openness,reye_openness,confidence,face_yaw,face_pitch,nose_length,normal_vector,distance_x,distance_y,triangle_area,eye_distance,sunglasses_detected,eye_roi_width,eye_roi_height,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,nose_tip_x,nose_tip_y,nose_tip_z,nose_bridge_x,nose_bridge_y,nose_bridge_z,triangle_center_x,triangle_center_y
59,0.20456572752365618,0.18811068784895163,1.0,1.0,-17.0,55.547416364646395,0.6723259409821313,2,-34,2702.0,108.01851693112621,False,80,48,0.42219746112823486,0.504828691482544,0.01650196872651577,0.5913688540458679,0.5005228519439697,0.018083324655890465,0.5107788443565369,0.6065657138824463,-0.059818048030138016,0.5075632929801941,0.49092137813568115,-0.022804511711001396,324,257
60,0.20749720217636142,0.1858967849404662,1.0,1.0,-17.0,55.734740023150664,0.6723259409821313,2,-34,2702.0,108.01851693112621,False,80,48,0.4221818447113037,0.5045368075370789,0.016693100333213806,0.591356635093689,0.5005312561988831,0.018312949687242508,0.5107411742210388,0.6070215702056885,-0.05972006916999817,0.5074086785316467,0.49099257588386536,-0.02257801592350006,324,257
61,0.20244144773062225,0.18074881808985344,1.0,1.5,-17.0,55.805894325487586,0.6592569318433508,3,-34,2728.5,109.01834707974616,False,80,48,0.4218124449253082,0.5047682523727417,0.01605895161628723,0.5910815000534058,0.5006819367408752,0.018047070130705833,0.511522650718689,0.6076438426971436,-0.05939431115984917,0.5077100992202759,0.49149274826049805,-0.022909289225935936,324,257
62,0.17774029828096563,0.15678900209726818,1.0,1.5,-17.0,55.80422230027197,0.6668513987526019,3,-34,2758.0,108.01851693112621,False,80,48,0.421464741230011,0.50567626953125,0.014951739460229874,0.5898793935775757,0.5013575553894043,0.01804265007376671,0.5119429230690002,0.6089368462562561,-0.059057917445898056,0.5080450177192688,0.4927942752838135,-0.02339002676308155,324,258
63,0.08225138684596207,0.030618323996752742,1.0,1.5,-16.0,55.93105916369226,0.6373213002008281,3,-32,2620.5,109.01834707974616,False,82,48,0.4191613495349884,0.5109685063362122,0.014276622794568539,0.590415358543396,0.5076373219490051,0.01698782853782177,0.5111172199249268,0.6092785596847534,-0.05832609906792641,0.5083713531494141,0.4928130507469177,-0.023616276681423187,324,260
64,0.049821818314419515,0.041062619620739906,1.0,1.5,-16.0,56.01299100103816,0.6291003620709722,3,-32,2589.0,110.01818031580054,False,82,48,0.41981905698776245,0.5135906338691711,0.014368268661201,0.5914871096611023,0.5086376070976257,0.016663694754242897,0.5113388299942017,0.6088753938674927,-0.057726964354515076,0.5081894993782043,0.4922572374343872,-0.023258104920387268,324,260
65,0.03134566291154843,0.03450712952125417,1.0,1.5,-16.0,56.18846576144328,0.6289730695243985,3,-32,2612.0,111.01801655587259,False,82,48,0.4200993776321411,0.5135263204574585,0.014954037964344025,0.5928958654403687,0.5085289478302002,0.017184099182486534,0.511401355266571,0.6089425086975098,-0.05788696929812431,0.5082448720932007,0.491958886384964,-0.022675396874547005,324,260
66,0.038788228683949176,0.03380731909781094,1.0,1.5,-16.0,55.953130500912074,0.6289730695243985,3,-32,2612.0,111.01801655587259,False,82,48,0.419949471950531,0.5129204988479614,0.015292683616280556,0.5928192734718323,0.5090122222900391,0.017230838537216187,0.5114243626594543,0.608405590057373,-0.05785270035266876,0.5082708597183228,0.4919124245643616,-0.022400395944714546,324,260
67,0.03690989269484234,0.034383351423862465,1.0,1.5,-15.5,55.604398114814295,0.6206749604341079,3,-31,2556.5,111.01801655587259,False,82,48,0.4201430380344391,0.5132188200950623,0.01461967546492815,0.5934814810752869,0.5087234973907471,0.017275236546993256,0.512023389339447,0.6081223487854004,-0.05785591900348663,0.5087355971336365,0.4923628270626068,-0.022731278091669083,324,260
68,0.03226267715001296,0.03391241915937415,1.0,1.5,-15.5,55.6466641250151,0.6219451280651616,3,-31,2582.5,111.00450441310929,False,82,48,0.4195569157600403,0.512261688709259,0.014658044092357159,0.5930755734443665,0.508626401424408,0.01677495427429676,0.5114316344261169,0.6082228422164917,-0.057871751487255096,0.508280336856842,0.4923684597015381,-0.02308976836502552,324,260
69,0.04756219133421888,0.03809343161712211,1.0,1.5,-15.5,55.590674220421405,0.6206749604341079,3,-31,2556.5,111.01801655587259,False,82,48,0.41962093114852905,0.5126800537109375,0.014504649676382542,0.5923917293548584,0.508365273475647,0.017369456589221954,0.5117508172988892,0.6081375479698181,-0.057964153587818146,0.5086407661437988,0.49239790439605713,-0.022804444655776024,324,260
