frame,leye_openness,reye_openness,confidence,face_yaw,face_pitch,nose_length,normal_vector,distance_x,distance_y,triangle_area,eye_distance,sunglasses_detected,eye_roi_width,eye_roi_height,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,nose_tip_x,nose_tip_y,nose_tip_z,nose_bridge_x,nose_bridge_y,nose_bridge_z,triangle_center_x,triangle_center_y
11,0.1649970840562823,0.14827791008505217,1.0,1.5,-18.5,59.28617731469119,0.6817762939927516,3,-37,3026.5,111.00450441310929,False,82,48,0.4257088303565979,0.48497867584228516,0.014882367104291916,0.5995872020721436,0.48297685384750366,0.0161219984292984,0.5174810886383057,0.5967568755149841,-0.060915786772966385,0.5144527554512024,0.47331002354621887,-0.02581934817135334,328,249
12,0.17443269490159818,0.16243156788862684,1.0,1.0,-18.5,59.3685526889835,0.6882212689325257,2,-37,3083.0,112.01785571952357,False,82,48,0.42639094591140747,0.4838082194328308,0.014238689094781876,0.6012584567070007,0.4811147451400757,0.01638714037835598,0.518272876739502,0.5959617495536804,-0.061326466500759125,0.5151017904281616,0.4723495543003082,-0.02643636241555214,329,249
13,0.18049958691104187,0.16957110211699708,1.0,1.0,-18.5,59.5366036359088,0.6881066472573371,2,-37,3110.0,113.01769772916099,False,84,50,0.4264623522758484,0.4840924143791199,0.014373193494975567,0.6023586988449097,0.4802665114402771,0.01633048802614212,0.5183010101318359,0.5964072346687317,-0.0616157166659832,0.5153138637542725,0.4724366068840027,-0.02667928859591484,329,249
14,0.17792503983496322,0.17595143926033027,1.0,1.0,-18.5,59.623251664922606,0.6881066472573371,2,-37,3110.0,113.01769772916099,False,84,50,0.4264674782752991,0.48383352160453796,0.015001356601715088,0.6027113795280457,0.4797312617301941,0.016649283468723297,0.5180681943893433,0.5963619351387024,-0.06176665797829628,0.5152850151062012,0.47220227122306824,-0.026135392487049103,329,249
15,0.18488651982153245,0.1809683855537508,1.0,1.0,-18.0,59.50579482831419,0.6812142329044915,2,-36,3080.0,114.0175425099138,False,84,50,0.42623192071914673,0.48398417234420776,0.015096823684871197,0.6034305095672607,0.47973698377609253,0.016587406396865845,0.51839679479599,0.5958096385002136,-0.06234385445713997,0.5154199600219727,0.4719027876853943,-0.026412414386868477,329,249
16,0.1891405926713526,0.18552952993357633,1.0,1.0,-18.0,59.49728060530073,0.6812142329044915,2,-36,3080.0,114.0175425099138,False,84,50,0.42629995942115784,0.4838120937347412,0.014874489046633244,0.6033293008804321,0.47934967279434204,0.01689121313393116,0.5186421871185303,0.5957289934158325,-0.061810530722141266,0.515436589717865,0.47185003757476807,-0.025998912751674652,329,249
17,0.1946271268227004,0.1800407202060636,1.0,1.0,-18.0,59.11572088632181,0.6812142329044915,2,-36,3080.0,114.0175425099138,False,84,50,0.42583370208740234,0.48366788029670715,0.01604592800140381,0.6033685207366943,0.47973886132240295,0.01742369309067726,0.5185222625732422,0.5945308804512024,-0.062090445309877396,0.515425980091095,0.4714423418045044,-0.025168029591441154,329,249
18,0.1961427841609087,0.18351488125160037,1.0,1.0,-18.0,59.45222841588778,0.6813278494268298,2,-36,3053.5,113.01769772916099,False,84,50,0.42622557282447815,0.48367199301719666,0.016081420704722404,0.6026742458343506,0.4798530340194702,0.017677977681159973,0.5185093283653259,0.5946290493011475,-0.06189261004328728,0.5153594017028809,0.4708414673805237,-0.024880627170205116,329,249
19,0.19912636631796038,0.1920864205639341,1.0,1.0,-18.0,58.84097634486836,0.6743733983017054,2,-36,2997.0,113.01769772916099,False,84,50,0.42575666308403015,0.4834419786930084,0.016090136021375656,0.6025753617286682,0.47952592372894287,0.01752360723912716,0.51821368932724,0.5934227108955383,-0.06186920404434204,0.5150981545448303,0.4709077477455139,-0.024973133578896523,329,248
20,0.20009978830880262,0.18787837243217567,1.0,1.0,-18.0,58.71385120342703,0.6813278494268298,2,-36,3053.5,113.01769772916099,False,84,50,0.4254305362701416,0.4832287132740021,0.015768084675073624,0.6026052236557007,0.47888076305389404,0.01757790707051754,0.5183740258216858,0.5930346250534058,-0.061752598732709885,0.5151861906051636,0.47078797221183777,-0.02501894161105156,329,248
21,0.19853624387085445,0.18959474238828253,1.0,1.0,-18.0,58.9948653196506,0.6808781226194363,2,-36,3026.5,113.03981599418853,False,84,50,0.42534035444259644,0.483633816242218,0.01604839786887169,0.602280855178833,0.47881776094436646,0.017334027215838432,0.5174229741096497,0.5937055349349976,-0.06173408776521683,0.5145719647407532,0.4708583652973175,-0.024992406368255615,329,248
22,0.199607986582218,0.1847020944869454,1.0,1.0,-18.5,59.148774841094585,0.681521706536153,2,-37,3111.0,114.03946685248927,False,84,50,0.4249788522720337,0.4833677411079407,0.015612035989761353,0.6021270751953125,0.4785180389881134,0.01764589548110962,0.5179274678230286,0.5937736630439758,-0.06191219016909599,0.5148728489875793,0.47061437368392944,-0.025197844952344894,329,248
23,0.19720055441279796,0.1914262814754178,1.0,1.0,-18.0,59.15767182206019,0.6750794408966238,2,-36,3081.0,114.0175425099138,False,84,50,0.42476266622543335,0.4832794666290283,0.015775829553604126,0.6016613245010376,0.47893601655960083,0.017655929550528526,0.5180017948150635,0.5937473177909851,-0.061894286423921585,0.5148010849952698,0.47057607769966125,-0.025098448619246483,329,248
24,0.2012954485924538,0.19361527494961564,1.0,1.0,-18.0,59.051924136460855,0.6750794408966238,2,-36,3081.0,114.0175425099138,False,84,50,0.42491400241851807,0.48311153054237366,0.01636231504380703,0.6017450094223022,0.4785110056400299,0.017543116584420204,0.5175444483757019,0.5932918787002563,-0.061937544494867325,0.514190137386322,0.4703483581542969,-0.02483922243118286,329,248
25,0.19835880941154652,0.1954190446285724,1.0,1.0,-18.0,59.13866452138085,0.6750794408966238,2,-36,3081.0,114.0175425099138,False,84,50,0.42495495080947876,0.48298341035842896,0.015959911048412323,0.6015869975090027,0.47864437103271484,0.017266780138015747,0.5178661346435547,0.5933433175086975,-0.06177971139550209,0.5144354104995728,0.47022271156311035,-0.025061549618840218,329,248
26,0.20219383604153307,0.1896295402442025,1.0,1.0,-18.0,58.97888786932994,0.6750794408966238,2,-36,3081.0,114.0175425099138,False,84,50,0.424943208694458,0.482881098985672,0.015811318531632423,0.6017248630523682,0.4787360727787018,0.01721687614917755,0.5175932049751282,0.5926940441131592,-0.061747629195451736,0.5142902135848999,0.46990031003952026,-0.025270214304327965,329,248
27,0.19837879207322529,0.19644786798254352,1.0,1.0,-18.0,58.73616487583935,0.6813278494268298,2,-36,3053.5,113.01769772916099,False,84,50,0.42501339316368103,0.4828440845012665,0.016222018748521805,0.6022688746452332,0.47841978073120117,0.017676079645752907,0.5175950527191162,0.5918291211128235,-0.06200046092271805,0.5146244168281555,0.4695262312889099,-0.024974573403596878,329,248
28,0.19653024090480234,0.19135362699697803,1.0,1.0,-18.0,58.94774207152457,0.6813278494268298,2,-36,3053.5,113.01769772916099,False,84,50,0.4255474805831909,0.4826895594596863,0.01593318209052086,0.6023091673851013,0.47831088304519653,0.01724463514983654,0.517640233039856,0.5927927494049072,-0.061965860426425934,0.5147255063056946,0.4700464606285095,-0.02530643716454506,329,248
29,0.19024909645574858,0.1912089837121312,1.0,1.0,-18.5,59.37526773822812,0.6881066472573371,2,-37,3110.0,113.01769772916099,False,84,50,0.4262442886829376,0.48302406072616577,0.0158366858959198,0.6029751300811768,0.4786481559276581,0.016798777505755424,0.5182229280471802,0.5938161611557007,-0.06183770298957825,0.5153088569641113,0.4701787233352661,-0.025573037564754486,329,248
30,0.19599881812105288,0.19632752930299174,1.0,1.5,-18.5,59.20032442429433,0.6820135652607879,3,-37,3111.0,113.01769772916099,False,84,50,0.4262135624885559,0.48277831077575684,0.015112600289285183,0.6031171679496765,0.4789094924926758,0.017790619283914566,0.5193463563919067,0.5937711000442505,-0.06160542368888855,0.5161994099617004,0.47050848603248596,-0.025307180359959602,329,248
31,0.1992168330990317,0.1963563952863853,1.0,0.5,-18.0,59.02108454490878,0.687529082736781,1,-36,3052.5,113.01769772916099,False,84,50,0.4266529083251953,0.48215875029563904,0.016434455290436745,0.6037393808364868,0.47813475131988525,0.01713571324944496,0.518348753452301,0.5923347473144531,-0.0621885284781456,0.5157394409179688,0.46942338347435,-0.02514754608273506,330,248
32,0.20219814301150732,0.18724036577723582,1.0,0.5,-18.0,59.19574208361857,0.687529082736781,1,-36,3052.5,113.01769772916099,False,84,50,0.4268711805343628,0.4821173846721649,0.015933016315102577,0.6036069393157959,0.47882384061813354,0.016614926978945732,0.5183579325675964,0.5929734110832214,-0.061707060784101486,0.5157333612442017,0.46969860792160034,-0.025425666943192482,330,248
33,0.19998427347803102,0.19209521304855023,1.0,1.0,-18.0,59.16086262784012,0.6813278494268298,2,-36,3053.5,113.01769772916099,False,84,50,0.4274456799030304,0.48219484090805054,0.016001122072339058,0.6041110754013062,0.47905975580215454,0.01696735993027687,0.5192049145698547,0.5927415490150452,-0.06203865259885788,0.5162918567657471,0.4695509672164917,-0.02554163709282875,330,248
34,0.2051067530860161,0.19143977746423607,1.0,0.5,-18.0,59.2690066601327,0.687529082736781,1,-36,3052.5,113.01769772916099,False,84,50,0.42727237939834595,0.48244601488113403,0.016358697786927223,0.6043849587440491,0.47872859239578247,0.017285248264670372,0.5186427235603333,0.5928456783294678,-0.06239971145987511,0.5161181092262268,0.46941447257995605,-0.025285404175519943,330,248
35,0.20291888727779378,0.18830522413290648,1.0,1.0,-18.0,59.2670228798136,0.6813278494268298,2,-36,3053.5,113.01769772916099,False,84,50,0.42769089341163635,0.48236963152885437,0.015934815630316734,0.6044395565986633,0.47873494029045105,0.01772720366716385,0.5195492506027222,0.5930542945861816,-0.06227726861834526,0.5167932510375977,0.4696360230445862,-0.025128984823822975,330,248
36,0.20636997072258015,0.19048900901009735,1.0,1.0,-18.0,58.85546537677266,0.6876437908768406,2,-36,3026.0,112.01785571952357,False,84,50,0.4286988377571106,0.482374906539917,0.01655026338994503,0.6045764088630676,0.47892239689826965,0.01825883612036705,0.519517183303833,0.5918152928352356,-0.06227216124534607,0.5168581604957581,0.46925100684165955,-0.02450576052069664,330,248
37,0.19587943876347644,0.18447043115211575,1.0,1.0,-18.0,58.71237696517952,0.6814434773197602,2,-36,3027.0,112.01785571952357,False,84,50,0.42835578322410583,0.4822446405887604,0.015665356069803238,0.6046162247657776,0.47873926162719727,0.018044548109173775,0.520512044429779,0.5923241376876831,-0.062065236270427704,0.5176927447319031,0.4700644612312317,-0.024997595697641373,331,248
38,0.10073445234363165,0.039148096047827464,1.0,1.0,-17.0,58.81749810233754,0.6524145576249551,2,-34,2827.5,113.01769772916099,False,84,50,0.42793217301368713,0.4899073839187622,0.014775003306567669,0.6031275391578674,0.4874023199081421,0.016731178387999535,0.5199697017669678,0.5935720801353455,-0.05997226759791374,0.5173077583312988,0.4710870385169983,-0.024580197408795357,330,250
39,0.045915137691935885,0.03203565987511875,1.0,1.0,-16.5,58.88013571294416,0.6393041166176853,2,-33,2823.0,114.00438588054409,False,84,50,0.4255995452404022,0.49096864461898804,0.01430165208876133,0.6041996479034424,0.48951828479766846,0.01629118248820305,0.5194087028503418,0.5936762094497681,-0.05975303426384926,0.5170172452926636,0.4710507094860077,-0.02496114932000637,330,251
40,0.09382561851391971,0.03541896025561931,1.0,1.5,-17.0,58.14656615631356,0.6401843996644799,3,-34,2825.0,113.0,False,84,50,0.4255903661251068,0.48941269516944885,0.01516471803188324,0.6022117733955383,0.4882088303565979,0.016940629109740257,0.5190912485122681,0.593270480632782,-0.060293059796094894,0.5165101885795593,0.47218069434165955,-0.024592336267232895,329,250
41,0.1516382543878574,0.10938904649774188,1.0,1.5,-17.5,58.57370771117761,0.6679325176848291,3,-35,2915.5,111.00450441310929,False,82,48,0.42796993255615234,0.4860330820083618,0.01562945730984211,0.600267231464386,0.4844399094581604,0.016913192346692085,0.5188544392585754,0.5941100120544434,-0.060859836637973785,0.5164375901222229,0.47212401032447815,-0.024920634925365448,329,250
42,0.17079306633911936,0.14655192243607995,1.0,1.5,-18.0,59.2662746606558,0.6749424171921926,3,-36,2971.0,111.00450441310929,False,82,48,0.4276629686355591,0.48384910821914673,0.01516801305115223,0.6011806726455688,0.4820622205734253,0.016608327627182007,0.5189234614372253,0.5951504707336426,-0.06094025447964668,0.5159226059913635,0.4717439115047455,-0.025529779493808746,329,249
43,0.18332406117361494,0.1629273877669404,1.0,1.0,-18.0,59.0291885771783,0.6814434773197602,2,-36,3027.0,112.01785571952357,False,82,48,0.4280783236026764,0.48388147354125977,0.01586373709142208,0.6026219725608826,0.48110735416412354,0.017296718433499336,0.5190054178237915,0.5937516093254089,-0.06137754023075104,0.5160608887672424,0.4708368182182312,-0.02477526105940342,330,249
44,0.18363871083737246,0.18068336505626953,1.0,1.0,-18.0,58.93975128073482,0.6876437908768406,2,-36,3026.0,112.01785571952357,False,84,50,0.42813098430633545,0.48319315910339355,0.01599797233939171,0.6038913726806641,0.4789826571941376,0.017028186470270157,0.519116997718811,0.5936349034309387,-0.06138196215033531,0.5164352655410767,0.47089582681655884,-0.025003233924508095,330,248
45,0.18799140482637258,0.1803291549164384,1.0,1.0,-18.5,59.106739544143394,0.6881066472573371,2,-37,3110.0,113.01769772916099,False,84,50,0.4277566969394684,0.4832761883735657,0.015194132924079895,0.6037754416465759,0.4785315990447998,0.017670070752501488,0.519731879234314,0.5937643051147461,-0.06168624758720398,0.5167490839958191,0.4706895053386688,-0.0252686757594347,330,248
46,0.19014401408360246,0.18428741835971804,1.0,1.0,-18.5,59.28523558578494,0.6881066472573371,2,-37,3110.0,113.01769772916099,False,84,50,0.4274454712867737,0.48308420181274414,0.015078009106218815,0.6039797067642212,0.47883230447769165,0.01733597181737423,0.5195004940032959,0.5938873291015625,-0.06210549920797348,0.5166611075401306,0.4704344570636749,-0.025832487270236015,330,248
47,0.1932354142366452,0.17895184736255013,1.0,1.0,-18.0,59.04558184638485,0.6748247634611864,2,-36,3024.0,113.00442469213318,False,84,50,0.42740577459335327,0.4831851124763489,0.01580841839313507,0.6040216088294983,0.4796384572982788,0.017682453617453575,0.5192473530769348,0.5933946967124939,-0.062376897782087326,0.5163575410842896,0.4704434275627136,-0.025279376655817032,330,248
48,0.18997055617742625,0.18595518109563194,1.0,1.0,-18.5,59.28087302306224,0.6816596461834314,2,-37,3080.5,113.00442469213318,False,84,50,0.42742785811424255,0.48283112049102783,0.01573137938976288,0.6046501398086548,0.4793468713760376,0.01742386631667614,0.5197737216949463,0.5939804911613464,-0.062199197709560394,0.5169395208358765,0.4705365002155304,-0.025483129546046257,330,248
49,0.18907642965453875,0.18272016802697874,1.0,1.0,-18.0,58.97194370643367,0.6811351102574392,2,-36,2997.0,112.0044641967453,False,84,50,0.4281280040740967,0.48312801122665405,0.015708187595009804,0.6043940782546997,0.47938936948776245,0.018177490681409836,0.5202030539512634,0.593130886554718,-0.062194179743528366,0.5172667503356934,0.47033506631851196,-0.024949492886662483,330,248
50,0.19336683545576194,0.18025624307666394,1.0,1.0,-18.0,59.156787246271506,0.6811351102574392,2,-36,2997.0,112.0044641967453,False,84,50,0.42832812666893005,0.48286500573158264,0.015674889087677002,0.6045584082603455,0.47965091466903687,0.017521196976304054,0.5198249816894531,0.5932148694992065,-0.06172538548707962,0.5171911716461182,0.4700216054916382,-0.024978378787636757,330,248
51,0.19216492340158361,0.18292722958322097,1.0,1.0,-18.0,58.98355370543441,0.6811351102574392,2,-36,2997.0,112.0044641967453,False,84,50,0.42866790294647217,0.4824938178062439,0.01564164273440838,0.6044811606407166,0.4800843596458435,0.018120748922228813,0.5200788974761963,0.5933020114898682,-0.06206347793340683,0.5175235271453857,0.47046685218811035,-0.02497166581451893,330,248
52,0.18670653176172672,0.19086508955072048,1.0,1.0,-18.5,59.272268030046654,0.6816596461834314,2,-37,3080.5,113.00442469213318,False,84,50,0.42884311079978943,0.48226553201675415,0.014825606718659401,0.6048257350921631,0.47991442680358887,0.01786869764328003,0.520726203918457,0.5941755175590515,-0.06175903230905533,0.5180402994155884,0.4707435667514801,-0.025418680161237717,331,248
53,0.19222335321830425,0.18737776773144404,1.0,0.5,-18.0,58.94908418529591,0.6810772620589085,1,-36,3023.5,113.00442469213318,False,84,50,0.42865440249443054,0.4827550947666168,0.015608148649334908,0.6047033071517944,0.47990864515304565,0.018067732453346252,0.5203077793121338,0.5933758616447449,-0.06186619773507118,0.5177714228630066,0.4706118404865265,-0.02492563985288143,331,248
54,0.1919045932332106,0.18395093185943265,1.0,1.0,-18.0,59.108570416456274,0.6748247634611864,2,-36,3024.0,113.00442469213318,False,84,50,0.4287169575691223,0.48239144682884216,0.01505187340080738,0.6053996086120605,0.47939902544021606,0.018387433141469955,0.5210875868797302,0.5937256217002869,-0.06211354583501816,0.518393337726593,0.47063517570495605,-0.025281567126512527,331,248
55,0.18817422669126396,0.18416397278782254,1.0,1.0,-18.0,59.18801329342333,0.6748247634611864,2,-36,3024.0,113.00442469213318,False,84,50,0.4285399615764618,0.48317769169807434,0.015973612666130066,0.6053905487060547,0.4798275828361511,0.018514743074774742,0.5210122466087341,0.593646764755249,-0.061958618462085724,0.5183505415916443,0.4703894853591919,-0.024533512070775032,331,248
56,0.19398298594318683,0.18703276948189035,1.0,0.5,-18.5,59.1245681162259,0.6878685311750622,1,-37,3080.0,113.00442469213318,False,84,50,0.4287353754043579,0.48260247707366943,0.015418466180562973,0.6051065325737,0.4796813726425171,0.017753340303897858,0.5202387571334839,0.5939183235168457,-0.061748094856739044,0.5179336071014404,0.47078049182891846,-0.02518858015537262,331,248
57,0.19224763894757185,0.18570191639854672,1.0,0.5,-18.5,59.029143265633934,0.6878685311750622,1,-37,3080.0,113.00442469213318,False,84,50,0.42873650789260864,0.48272091150283813,0.015379564836621284,0.6050717830657959,0.47954660654067993,0.017352387309074402,0.5202487707138062,0.5937966704368591,-0.06184377148747444,0.5179921984672546,0.47085610032081604,-0.025572272017598152,331,248
58,0.19473224907087305,0.19105226656919252,1.0,1.0,-18.5,59.08507211002705,0.6879258755793479,2,-37,3053.0,112.0044641967453,False,84,50,0.42834794521331787,0.4827495515346527,0.014748144894838333,0.6045349836349487,0.4795893728733063,0.016813423484563828,0.5200363397598267,0.5942135453224182,-0.06160811707377434,0.5176805853843689,0.4711597263813019,-0.026023490354418755,330,248
59,0.19222290787202653,0.1846024351726854,1.0,1.0,-18.0,59.18604538404053,0.6813278494268298,2,-36,3053.5,113.01769772916099,False,84,50,0.4279736578464508,0.4834313988685608,0.015592928975820541,0.6040167808532715,0.4797455072402954,0.017317311838269234,0.519570529460907,0.5943101048469543,-0.06165385618805885,0.5171236991882324,0.4710490107536316,-0.025382524356245995,330,249
60,0.18809130602866594,0.18575294514485788,1.0,1.0,-18.0,58.91677064068737,0.6743733983017054,2,-36,2997.0,113.01769772916099,False,84,50,0.4280141592025757,0.48338162899017334,0.01592767797410488,0.6042324900627136,0.4796920716762543,0.017492251470685005,0.5194971561431885,0.5933514833450317,-0.06219741329550743,0.51702880859375,0.47065234184265137,-0.02524428255856037,330,248
61,0.19485050208726803,0.19084827586518074,1.0,1.5,-18.5,59.63606580886751,0.6820135652607879,3,-37,3111.0,113.01769772916099,False,84,50,0.42745035886764526,0.4831831157207489,0.014671347104012966,0.6043698191642761,0.47891929745674133,0.01764320395886898,0.5203371047973633,0.5954930186271667,-0.06210298463702202,0.5175396203994751,0.4713072180747986,-0.025962406769394875,330,248
62,0.19440582683954757,0.18173405313964244,1.0,1.0,-18.0,58.92195010463485,0.6748247634611864,2,-36,3024.0,113.00442469213318,False,84,50,0.4276442527770996,0.48319822549819946,0.01561099011451006,0.6043930053710938,0.4797206223011017,0.017844097688794136,0.5196111798286438,0.5932637453079224,-0.062298696488142014,0.5169194340705872,0.4705621600151062,-0.02534770965576172,330,248
63,0.19426523558165126,0.1871785734569228,1.0,1.0,-18.0,59.07206209076574,0.6813278494268298,2,-36,3053.5,113.01769772916099,False,84,50,0.4270702004432678,0.48310336470603943,0.015437653288245201,0.6038155555725098,0.4791047275066376,0.017502738162875175,0.5187579989433289,0.5937424302101135,-0.061854325234889984,0.5164812803268433,0.4707130789756775,-0.025285469368100166,330,248
64,0.19262942411076317,0.19141773253286926,1.0,0.5,-18.0,58.87528771903789,0.6810772620589085,1,-36,3023.5,113.00442469213318,False,84,50,0.42682552337646484,0.4831694960594177,0.01577272079885006,0.6039347648620605,0.4795161783695221,0.017333071678876877,0.5187171697616577,0.5935004949569702,-0.061833739280700684,0.5162738561630249,0.4708869159221649,-0.025274356827139854,330,248
65,0.19271540477035187,0.18610360522328376,1.0,0.5,-18.0,59.16575874822555,0.6810772620589085,1,-36,3023.5,113.00442469213318,False,84,50,0.42674127221107483,0.48299339413642883,0.01571626216173172,0.6037629246711731,0.4798003137111664,0.01752406731247902,0.518625020980835,0.5936508774757385,-0.06174482777714729,0.5159971714019775,0.470438688993454,-0.025167522951960564,330,248
66,0.19185853855147733,0.18888269673396033,1.0,0.5,-18.0,58.99670300792201,0.6810772620589085,1,-36,3023.5,113.00442469213318,False,84,50,0.4270710349082947,0.48244497179985046,0.01563718356192112,0.6037880182266235,0.47986242175102234,0.017536018043756485,0.518633246421814,0.5933032631874084,-0.062098294496536255,0.5160782337188721,0.47044068574905396,-0.025308068841695786,330,248
67,0.19047336406805085,0.1846315524319554,1.0,1.0,-18.0,58.95025440496411,0.6748247634611864,2,-36,3024.0,113.00442469213318,False,84,50,0.42704516649246216,0.4830518662929535,0.015108603984117508,0.6036331653594971,0.4798113703727722,0.017769567668437958,0.5192707777023315,0.5933257341384888,-0.06199559196829796,0.5163633227348328,0.47057390213012695,-0.02542503923177719,330,248
68,0.1932795046448341,0.1826089745339584,1.0,1.0,-18.5,59.21845360165915,0.6816596461834314,2,-37,3080.5,113.00442469213318,False,84,50,0.42737695574760437,0.4830701947212219,0.015455896966159344,0.6039906740188599,0.4796534776687622,0.017676692456007004,0.5188859701156616,0.593950629234314,-0.0623701773583889,0.5160873532295227,0.4706352949142456,-0.025524331256747246,330,248
69,0.1928484498632802,0.18279076258283172,1.0,0.5,-18.0,58.98856528036649,0.680616639755036,1,-36,2996.0,113.01769772916099,False,84,50,0.42735958099365234,0.48351818323135376,0.01563034951686859,0.6040929555892944,0.47977298498153687,0.01718779094517231,0.5187344551086426,0.593675434589386,-0.06229783222079277,0.5159107446670532,0.4708402752876282,-0.025638919323682785,330,248
70,0.18776960870761406,0.1802078624611693,1.0,1.0,-18.5,59.28349679660387,0.6816596461834314,2,-37,3080.5,113.00442469213318,False,84,50,0.4278285801410675,0.48293358087539673,0.01538487896323204,0.604316234588623,0.479947566986084,0.017588986083865166,0.5191333889961243,0.5944778323173523,-0.062060415744781494,0.516482949256897,0.4710211157798767,-0.025371098890900612,330,248
71,0.19475723050905153,0.18201260026760485,1.0,1.0,-18.0,59.04312670797551,0.6748247634611864,2,-36,3024.0,113.00442469213318,False,84,50,0.42777708172798157,0.4828776717185974,0.016160454601049423,0.604578971862793,0.4802645444869995,0.01785140484571457,0.5189313292503357,0.5932797193527222,-0.06233140081167221,0.5165792107582092,0.4703131914138794,-0.024869529530405998,330,248
72,0.19236718195446792,0.18793209813717704,1.0,0.5,-18.0,58.9198738029895,0.6810772620589085,1,-36,3023.5,113.00442469213318,False,84,50,0.4284142851829529,0.4828184247016907,0.01610463671386242,0.6047307848930359,0.4802529811859131,0.017884735018014908,0.5193846821784973,0.5931035876274109,-0.062378909438848495,0.5171851515769958,0.47038888931274414,-0.02495165541768074,331,248
