frame,leye_openness,reye_openness,confidence,face_yaw,face_pitch,nose_length,normal_vector,distance_x,distance_y,arrow_length,pitch_arrow_length,triangle_area,eye_distance,area_confidence,visibility_confidence,basic_visibility,z_anomaly_score,eye_position_score,eye_opening_score,eye_difference_score,eye_depth_score,eye_variation_score,eye_brightness_score,eye_symmetry,distance_confidence,shape_confidence,eye_distance_ratio,weighted_confidence,final_confidence,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,nose_tip_x,nose_tip_y,nose_tip_z,nose_bridge_x,nose_bridge_y,nose_bridge_z,triangle_center_x,triangle_center_y
11,0.19738085206997893,0.1869067200715385,0.8910000000000001,1.0,-18.0,60.29297576147381,0.6751582587650209,2,-36,0.0,0.0,3078.0,114.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.4275025725364685,0.4953349828720093,0.01655379682779312,0.6058279275894165,0.4940047860145569,0.01983950287103653,0.518853485584259,0.6074578166007996,-0.06224912032485008,0.517231822013855,0.4818660616874695,-0.023540807887911797,330,255
12,0.196731084166291,0.18388538233488022,0.924,0.5,-18.0,60.31684874515484,0.6810204245220597,1,-36,0.0,0.0,3050.0,114.00438588054409,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.924,0.42737287282943726,0.496368408203125,0.01715083047747612,0.6053394079208374,0.4943760931491852,0.01943812146782875,0.5181781649589539,0.6077119708061218,-0.06217111647129059,0.5164519548416138,0.48207294940948486,-0.023388832807540894,330,255
13,0.1981743672700095,0.18997154977698447,0.8910000000000001,0.5,-18.5,60.489365286110726,0.6878121885533655,1,-37,0.0,0.0,3107.0,114.00438588054409,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.4270230233669281,0.49641159176826477,0.016332320868968964,0.6049343347549438,0.4944841265678406,0.019848205149173737,0.518484890460968,0.6083536148071289,-0.062002554535865784,0.5165500640869141,0.48236051201820374,-0.023564282804727554,330,255
14,0.1916748953258308,0.19136839958948368,0.8910000000000001,0.5,-18.5,60.500106664922924,0.6878121885533655,1,-37,0.0,0.0,3107.0,114.00438588054409,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.4268900454044342,0.4961884021759033,0.01650460995733738,0.6051947474479675,0.4943082332611084,0.01954282447695732,0.5178201794624329,0.6087779998779297,-0.06207933649420738,0.5163124203681946,0.48275214433670044,-0.02370074763894081,330,255
15,0.18907567984412768,0.18483889390876213,0.8910000000000001,1.0,-18.5,60.68602285162254,0.6816028507270611,2,-37,0.0,0.0,3107.5,114.00438588054409,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.42680060863494873,0.496914267539978,0.014980046078562737,0.6050277948379517,0.49395886063575745,0.02036386914551258,0.519158661365509,0.6090387105941772,-0.06211664527654648,0.5171326398849487,0.4826383590698242,-0.02414504811167717,330,255
16,0.18409479948258992,0.1824251465292044,0.8910000000000001,0.5,-18.5,60.67052857018894,0.6942636700291456,1,-37,0.0,0.0,3109.0,113.01769772916099,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.42675018310546875,0.49784764647483826,0.016077058389782906,0.6043219566345215,0.4937096834182739,0.019932299852371216,0.5180410146713257,0.608940064907074,-0.06238606572151184,0.5158905982971191,0.4825756549835205,-0.023830333724617958,330,255
17,0.1803683060710001,0.1886088761987961,0.8910000000000001,0.5,-18.5,60.863066556413465,0.6941519558249476,1,-37,0.0,0.0,3136.0,114.0175425099138,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.42587903141975403,0.4973849058151245,0.0164629053324461,0.6038668751716614,0.49363094568252563,0.019579891115427017,0.5170295238494873,0.6089451909065247,-0.06236189231276512,0.5152876973152161,0.48216840624809265,-0.023806368932127953,329,255
18,0.1818778860438496,0.18551198842516378,0.8910000000000001,1.0,-18.0,60.387690789033506,0.6747674783416369,2,-36,0.0,0.0,3050.5,114.00438588054409,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.42595598101615906,0.49703890085220337,0.01613359898328781,0.6040899157524109,0.4939004182815552,0.020115254446864128,0.5176959037780762,0.6080283522605896,-0.06229693815112114,0.5157764554023743,0.4822466969490051,-0.02367142215371132,329,255
19,0.18270762702330037,0.1884965285594442,0.924,0.5,-18.0,60.35015196350652,0.6810204245220597,1,-36,0.0,0.0,3050.0,114.00438588054409,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.924,0.42558184266090393,0.49704915285110474,0.01693740300834179,0.603522777557373,0.49396225810050964,0.019475668668746948,0.5163920521736145,0.6080566644668579,-0.06211262568831444,0.514523446559906,0.4823518693447113,-0.023456620052456856,329,255
20,0.18240587140435785,0.18636060500456078,0.8910000000000001,1.0,-18.0,60.31525366198443,0.6813278494268298,2,-36,0.0,0.0,3053.5,113.01769772916099,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.42572635412216187,0.499100923538208,0.015603598207235336,0.6028977632522583,0.49476394057273865,0.019700512290000916,0.5172958970069885,0.6086905598640442,-0.06208302825689316,0.5148340463638306,0.48307666182518005,-0.024155359715223312,329,256
21,0.17659568498151543,0.17306433751686465,0.8910000000000001,1.0,-18.5,61.0130797119225,0.6881066472573371,2,-37,0.0,0.0,3110.0,113.01769772916099,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.42519524693489075,0.4990125894546509,0.014832637272775173,0.6028472781181335,0.49463850259780884,0.0198195893317461,0.5178534984588623,0.6105020046234131,-0.06224967539310455,0.5148598551750183,0.4834541082382202,-0.024638134986162186,329,256
22,0.15847865014427576,0.168096532782453,0.8910000000000001,0.5,-18.0,61.08121416474683,0.6870702541298481,1,-36,0.0,0.0,3025.0,113.03981599418853,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.425307035446167,0.5002833008766174,0.015517637133598328,0.6017791032791138,0.49502259492874146,0.01947450265288353,0.5167746543884277,0.6103993654251099,-0.0619787834584713,0.5139081478118896,0.4832042455673218,-0.024202873930335045,329,256
23,0.17101726909073878,0.17443552443293983,0.8910000000000001,1.0,-18.0,60.78879429525115,0.6745835520917661,2,-36,0.0,0.0,3054.0,114.03946685248927,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.424994558095932,0.5005288124084473,0.015480056405067444,0.6024700403213501,0.4946580231189728,0.020227322354912758,0.5172263979911804,0.6100755333900452,-0.06214696913957596,0.5143985748291016,0.4834883511066437,-0.023949764668941498,329,256
24,0.16985132876623607,0.1721470074701025,0.8910000000000001,1.0,-18.0,60.69677746084256,0.6745835520917661,2,-36,0.0,0.0,3054.0,114.03946685248927,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.4249730706214905,0.5010082721710205,0.015623602084815502,0.6022331118583679,0.495431125164032,0.020167136564850807,0.5172736644744873,0.6095120310783386,-0.06228408217430115,0.5141887664794922,0.48312732577323914,-0.024014081805944443,329,256
25,0.1703886903726104,0.17510515519350658,0.8910000000000001,1.0,-18.0,60.50340931933215,0.6807076604491962,2,-36,0.0,0.0,3052.5,114.03946685248927,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.4245144724845886,0.5011048316955566,0.016416212543845177,0.6021828055381775,0.4955747723579407,0.019964735954999924,0.5163341164588928,0.6093559861183167,-0.0623309388756752,0.5137074589729309,0.48335587978363037,-0.023691922426223755,328,256
26,0.16487061732632913,0.1725100060723752,0.8910000000000001,1.0,-18.0,60.68876319076677,0.6807076604491962,2,-36,0.0,0.0,3052.5,114.03946685248927,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.42498186230659485,0.5007825493812561,0.015740934759378433,0.6020024418830872,0.4956153929233551,0.020267222076654434,0.5170336365699768,0.6097251772880554,-0.062050577253103256,0.5140947103500366,0.4833509922027588,-0.02372167818248272,328,256
27,0.17201981132246114,0.16885986063677924,0.8910000000000001,1.0,-18.0,60.682780694996914,0.6807076604491962,2,-36,0.0,0.0,3052.5,114.03946685248927,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.4248557984828949,0.501140296459198,0.015853438526391983,0.6020251512527466,0.49554428458213806,0.02003752999007702,0.5167810916900635,0.6099705696105957,-0.06221954897046089,0.5136899948120117,0.48361530900001526,-0.023923445492982864,328,256
28,0.17294452565160093,0.17278810468506217,0.8910000000000001,1.0,-18.0,60.32161894722398,0.6742587866584371,2,-36,0.0,0.0,3023.0,114.0175425099138,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.4243437647819519,0.5012241005897522,0.015870409086346626,0.6022767424583435,0.49613696336746216,0.020352749153971672,0.5165978670120239,0.6090807914733887,-0.06228863447904587,0.5136110782623291,0.48347386717796326,-0.02376626245677471,328,256
29,0.17483356083222387,0.17690992957428528,0.8910000000000001,1.0,-18.0,60.32365317767172,0.6807076604491962,2,-36,0.0,0.0,3052.5,114.03946685248927,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.4241781234741211,0.5015667676925659,0.015634974464774132,0.6018465757369995,0.49562346935272217,0.01943810097873211,0.5160613656044006,0.6088498830795288,-0.062090758234262466,0.5132240653038025,0.4832325577735901,-0.024287467822432518,328,256
30,0.16608700628149162,0.1799579825391678,0.8910000000000001,1.0,-18.0,60.27555144160318,0.6743733983017054,2,-36,0.0,0.0,2997.0,113.01769772916099,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.42495420575141907,0.5015906691551208,0.015412360429763794,0.6014561057090759,0.4960818886756897,0.02020169422030449,0.5165714025497437,0.6086841821670532,-0.0620403029024601,0.5135053396224976,0.48317667841911316,-0.02383492887020111,328,256
31,0.16736035925079643,0.16946052000112818,0.8910000000000001,1.0,-18.0,60.78397551350698,0.6807076604491962,2,-36,0.0,0.0,3052.5,114.03946685248927,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.42448151111602783,0.5004315376281738,0.015571723692119122,0.601585865020752,0.49541622400283813,0.01946883276104927,0.5161957740783691,0.6103426218032837,-0.06209626421332359,0.5130945444107056,0.48377686738967896,-0.024366365745663643,328,256
32,0.1645260147941487,0.16640082112555832,0.8910000000000001,1.0,-18.0,60.787955026573066,0.6808781226194363,2,-36,0.0,0.0,3026.5,113.03981599418853,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.4240872263908386,0.5002439618110657,0.015082505531609058,0.6015163064002991,0.4955264627933502,0.019827114418148994,0.5167936086654663,0.6099152565002441,-0.06228047236800194,0.5133957266807556,0.48335474729537964,-0.02446284145116806,328,256
33,0.16378812268362788,0.17652723969589854,0.8910000000000001,1.0,-18.0,60.53875964293588,0.6807076604491962,2,-36,0.0,0.0,3052.5,114.03946685248927,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.42477214336395264,0.5009031295776367,0.015434728935360909,0.6022305488586426,0.495098352432251,0.019547663629055023,0.5169147849082947,0.60944664478302,-0.06200800836086273,0.5135501623153687,0.4834040403366089,-0.024257466197013855,328,256
34,0.167110034436094,0.17098976241365973,0.8910000000000001,1.0,-18.0,60.84913430105373,0.6807076604491962,2,-36,0.0,0.0,3052.5,114.03946685248927,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.4244886338710785,0.5003455281257629,0.01628630794584751,0.6024202108383179,0.4956495761871338,0.02025461196899414,0.5168198347091675,0.6101469993591309,-0.06222522258758545,0.5134962201118469,0.48345544934272766,-0.023617742583155632,328,256
35,0.16627099160329273,0.17578544261729126,0.8910000000000001,1.0,-18.0,60.87180829534381,0.6807076604491962,2,-36,0.0,0.0,3052.5,114.03946685248927,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.4240720272064209,0.5009703636169434,0.016194425523281097,0.6018607020378113,0.4952319264411926,0.01888378895819187,0.5157970786094666,0.6100674271583557,-0.06201077252626419,0.5129507780075073,0.48330795764923096,-0.024356737732887268,328,256
36,0.17238296002673006,0.17642042731218957,0.8910000000000001,1.0,-18.0,60.53636069240378,0.6742587866584371,2,-36,0.0,0.0,3023.0,114.0175425099138,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.42412182688713074,0.5011586546897888,0.0156352948397398,0.6020135879516602,0.49594202637672424,0.01920221373438835,0.5162546634674072,0.6098572015762329,-0.061931632459163666,0.5133583545684814,0.48379892110824585,-0.02432248741388321,328,256
37,0.17000460480229182,0.17938959673934562,0.8910000000000001,1.0,-18.5,60.85165250374963,0.6876066304134869,2,-37,0.0,0.0,3109.5,114.03946685248927,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.4245046079158783,0.5011764168739319,0.015437845140695572,0.6022186279296875,0.49533531069755554,0.0191587433218956,0.5167014598846436,0.6109263300895691,-0.06213298439979553,0.5135964751243591,0.48421967029571533,-0.02465774118900299,328,256
38,0.1705782057872205,0.1736802448964475,0.8910000000000001,1.0,-18.5,61.18414121024271,0.6876066304134869,2,-37,0.0,0.0,3109.5,114.03946685248927,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.4243637025356293,0.5004357695579529,0.01560351625084877,0.6021014451980591,0.49549752473831177,0.01935766637325287,0.5167138576507568,0.6117352843284607,-0.06227141246199608,0.5135107040405273,0.4843398928642273,-0.024632513523101807,328,256
39,0.18055886757789344,0.1697094688248711,0.8910000000000001,1.0,-18.5,61.458867986203934,0.681521706536153,2,-37,0.0,0.0,3111.0,114.03946685248927,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.4231065511703491,0.5009324550628662,0.015875738114118576,0.6012484431266785,0.4944729208946228,0.01901056617498398,0.5158489346504211,0.6120563745498657,-0.062168728560209274,0.51286381483078,0.48407894372940063,-0.024534525349736214,328,256
40,0.1728616476879325,0.1695193459794431,0.8910000000000001,1.0,-18.5,60.959244892139616,0.6877755862856522,2,-37,0.0,0.0,3083.0,113.03981599418853,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.4239301085472107,0.5010238289833069,0.01578410156071186,0.6013097167015076,0.4951074421405792,0.019592568278312683,0.5160729885101318,0.6108145713806152,-0.062002066522836685,0.5128448605537415,0.483889102935791,-0.023984860628843307,328,256
41,0.17845648697691022,0.17224207109136816,0.8910000000000001,1.0,-18.5,60.8746841023373,0.6876066304134869,2,-37,0.0,0.0,3109.5,114.03946685248927,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.42364880442619324,0.5004994869232178,0.016059860587120056,0.6016597747802734,0.49535006284713745,0.01923084445297718,0.5159623622894287,0.610672652721405,-0.062167808413505554,0.5130459070205688,0.4839100241661072,-0.024196520447731018,328,256
42,0.17685541597578178,0.17317732600117708,0.8910000000000001,1.0,-18.5,60.92551892958709,0.6817884881253622,2,-37,0.0,0.0,3165.0,115.0173899895142,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.422723650932312,0.4998660087585449,0.015483099035918713,0.601563036441803,0.49482548236846924,0.01905420981347561,0.5161225199699402,0.6108138561248779,-0.062247369438409805,0.5130503177642822,0.4839518070220947,-0.02470407448709011,328,256
43,0.16608535553835893,0.17103218094468642,0.8910000000000001,1.0,-18.5,61.18228887222789,0.6819000478868712,2,-37,0.0,0.0,3138.0,114.0175425099138,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.42325231432914734,0.49886777997016907,0.015434295870363712,0.6007896661758423,0.4940868318080902,0.019300416111946106,0.5157240033149719,0.6105572581291199,-0.062026962637901306,0.5128778219223022,0.4831506609916687,-0.024457698687911034,328,256
44,0.1519727933175815,0.16173118160381894,0.781,0.5,-18.5,61.10577354915576,0.6942636700291456,1,-37,0.0,0.0,3109.0,113.01769772916099,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.781,0.4245469868183136,0.4966279864311218,0.01572505198419094,0.6003891825675964,0.49338433146476746,0.018785767257213593,0.5149811506271362,0.6096980571746826,-0.06232054531574249,0.5128671526908875,0.4824255704879761,-0.024752533063292503,328,255
45,0.17820435722481387,0.15836581925711882,0.8140000000000001,1.0,-18.5,60.95115614885816,0.6882663020325163,2,-37,0.0,0.0,3164.5,114.00438588054409,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8140000000000001,0.42321354150772095,0.493980348110199,0.017044801265001297,0.6007400155067444,0.4925845265388489,0.019552111625671387,0.5143715739250183,0.6084674596786499,-0.06291443854570389,0.5124266147613525,0.4815123677253723,-0.024039750918745995,327,255
46,0.1880521370324149,0.1595228682888965,0.8910000000000001,1.0,-19.0,61.28320020474705,0.6884263100313337,2,-38,0.0,0.0,3192.0,114.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.4226419925689697,0.4934099316596985,0.016315845772624016,0.6009290814399719,0.49287521839141846,0.019648030400276184,0.5142541527748108,0.609184741973877,-0.06214213743805885,0.5120421648025513,0.48154547810554504,-0.023866957053542137,327,254
47,0.19025616829193295,0.17065569241394854,0.8910000000000001,0.5,-19.0,60.99819563850389,0.6945945136995674,1,-38,0.0,0.0,3192.0,114.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.4222217798233032,0.49303439259529114,0.016484178602695465,0.6007325053215027,0.4929594397544861,0.01960398443043232,0.513785719871521,0.6084448099136353,-0.0619877427816391,0.5116388201713562,0.48139747977256775,-0.023639697581529617,327,254
48,0.19327748206724082,0.17202551890601686,0.8910000000000001,1.0,-18.5,60.656423848973226,0.6757246285173464,2,-37,0.0,0.0,3162.5,115.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.42139101028442383,0.4926638603210449,0.016351914033293724,0.6007294058799744,0.49287813901901245,0.020132960751652718,0.514167308807373,0.6075294613838196,-0.06213625147938728,0.5119076371192932,0.4811978340148926,-0.023448260501027107,327,254
49,0.19864591301536816,0.1710734530275781,0.9570000000000001,0.5,-18.5,60.322225171916905,0.6818764006481204,1,-37,0.0,0.0,3162.5,115.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.4212883710861206,0.493076354265213,0.017272360622882843,0.6000739932060242,0.4930228590965271,0.019962666556239128,0.5135436654090881,0.6067101955413818,-0.062061578035354614,0.5113529562950134,0.4810728430747986,-0.022893782705068588,327,254
50,0.20233925876378986,0.17463675864161532,0.924,1.0,-18.5,60.70134674499728,0.6818764006481205,2,-37,0.0,0.0,3135.0,114.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.924,0.4210105538368225,0.49329662322998047,0.01676795445382595,0.5999311804771423,0.49286413192749023,0.0199835654348135,0.5136201977729797,0.6073368191719055,-0.06212266907095909,0.5114926695823669,0.48090749979019165,-0.023358182981610298,326,254
51,0.20822926638960793,0.17352951108024434,0.924,1.0,-18.5,60.72299508961044,0.6818764006481205,2,-37,0.0,0.0,3135.0,114.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.924,0.4204285144805908,0.4934377670288086,0.016932502388954163,0.5998955965042114,0.49295341968536377,0.020029639825224876,0.5128763914108276,0.6074396371841431,-0.062041960656642914,0.5107853412628174,0.48096412420272827,-0.02321871556341648,326,254
