frame,leye_openness,reye_openness,confidence,face_yaw,face_pitch,nose_length,normal_vector,distance_x,distance_y,arrow_length,pitch_arrow_length,triangle_area,eye_distance,area_confidence,visibility_confidence,basic_visibility,z_anomaly_score,eye_position_score,eye_opening_score,eye_difference_score,eye_depth_score,eye_variation_score,eye_brightness_score,eye_symmetry,distance_confidence,shape_confidence,eye_distance_ratio,weighted_confidence,final_confidence,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,nose_tip_x,nose_tip_y,nose_tip_z,nose_bridge_x,nose_bridge_y,nose_bridge_z,triangle_center_x,triangle_center_y
11,0.20448218850869324,0.17534524515041228,0.8910000000000001,1.5,-20.5,67.44601525473152,0.6627140068977283,3,-41,0.0,0.0,4030.5,131.00381673829202,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.4076564610004425,0.46800869703292847,0.016530489549040794,0.6118486523628235,0.464998334646225,0.02199549227952957,0.5162645578384399,0.5942291021347046,-0.06919228285551071,0.51389479637146,0.4537521004676819,-0.02751622535288334,327,244
12,0.2088844584019562,0.17951342834442927,0.8910000000000001,1.5,-20.5,67.18250075842863,0.6680829092205561,3,-41,0.0,0.0,3999.5,130.00384609695206,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.407895565032959,0.4683455526828766,0.01630682684481144,0.6120908856391907,0.4651930630207062,0.022869618609547615,0.5166908502578735,0.5938250422477722,-0.0693851038813591,0.5143128633499146,0.4538974165916443,-0.027395425364375114,327,244
13,0.19855945391473676,0.17640811762379752,0.8910000000000001,1.5,-20.5,67.23273253884723,0.6680829092205561,3,-41,0.0,0.0,3999.5,130.00384609695206,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.4080065190792084,0.46831974387168884,0.016344524919986725,0.6116432547569275,0.4648929536342621,0.022477218881249428,0.5165409445762634,0.5940707325935364,-0.06904808431863785,0.5139865279197693,0.4540439546108246,-0.027323396876454353,327,244
14,0.2012267309381063,0.17315603224100032,0.8580000000000001,1.5,-20.5,67.29324897181215,0.6627140068977283,3,-41,0.0,0.0,4030.5,131.00381673829202,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8580000000000001,0.4073108434677124,0.46849557757377625,0.015945957973599434,0.611763060092926,0.4652811288833618,0.02207421325147152,0.5160011649131775,0.5943726301193237,-0.06908690929412842,0.5136352181434631,0.45421385765075684,-0.027640221640467644,327,244
15,0.20034456756406613,0.17501248224326524,0.8910000000000001,1.5,-20.5,67.34332142229583,0.6676216076110749,3,-41,0.0,0.0,3999.0,131.01526628603247,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.40717843174934387,0.4689677953720093,0.016890672966837883,0.6115567684173584,0.4659540355205536,0.02235495299100876,0.515476644039154,0.5945988893508911,-0.06902501732110977,0.5132423639297485,0.4543319344520569,-0.02696884796023369,326,244
16,0.20300928204743723,0.17729956442991493,0.8910000000000001,1.5,-20.5,67.2454586858862,0.6623058944750871,3,-41,0.0,0.0,4000.0,131.01526628603247,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.4076141119003296,0.4694085717201233,0.016353819519281387,0.6114352345466614,0.466096967458725,0.022287150844931602,0.5157662630081177,0.5948185324668884,-0.0691581666469574,0.5135232210159302,0.4547557532787323,-0.027396632358431816,327,244
17,0.1926754038562638,0.17551403204613492,0.8580000000000001,1.5,-20.5,67.34156510962458,0.667709016506974,3,-41,0.0,0.0,3969.0,130.01538370516005,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8580000000000001,0.4083988070487976,0.46904680132865906,0.01588110625743866,0.6114243865013123,0.46605658531188965,0.022548409178853035,0.5162476301193237,0.5955644249916077,-0.06940939277410507,0.5137226581573486,0.4553098976612091,-0.027786795049905777,327,244
18,0.19162151381419296,0.17834646409967583,0.8580000000000001,1.5,-20.5,67.13810295620644,0.6731661305258193,3,-41,0.0,0.0,3938.0,129.0155029444136,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8580000000000001,0.40861210227012634,0.4691237807273865,0.016118356958031654,0.6108182668685913,0.46658381819725037,0.02167493849992752,0.5152544379234314,0.595112681388855,-0.06933240592479706,0.5132585167884827,0.45526695251464844,-0.028004221618175507,326,244
19,0.19536167654984124,0.17937366946593966,0.8580000000000001,1.5,-20.5,67.2612466422831,0.6619637883498233,3,-41,0.0,0.0,3934.5,130.00384609695206,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8580000000000001,0.4071411192417145,0.46895289421081543,0.01630689948797226,0.610360860824585,0.4669371247291565,0.021152622997760773,0.5145713686943054,0.5955283641815186,-0.06920336186885834,0.5130573511123657,0.4554153084754944,-0.02804885245859623,326,244
20,0.1983781346918147,0.17265114361871675,0.8910000000000001,1.5,-20.5,66.97110683211807,0.6619637883498233,3,-41,0.0,0.0,3934.5,130.00384609695206,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.4064602553844452,0.4692728519439697,0.016676709055900574,0.6100959181785583,0.4672447443008423,0.021741140633821487,0.5141060948371887,0.5946040153503418,-0.06889580935239792,0.512360155582428,0.45510029792785645,-0.027348389849066734,326,244
21,0.2069330710742129,0.17083195131577045,0.8910000000000001,1.0,-20.5,66.95548299143078,0.6673698762108332,2,-41,0.0,0.0,3934.0,130.00384609695206,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.4071904718875885,0.4691380560398102,0.017407435923814774,0.609531044960022,0.4668874144554138,0.021658126264810562,0.5133838653564453,0.594387412071228,-0.06881506741046906,0.5114418268203735,0.45492085814476013,-0.026836000382900238,326,244
22,0.19803102605064615,0.18341033407451823,0.8910000000000001,1.5,-20.5,66.89661730810214,0.6619637883498233,3,-41,0.0,0.0,3934.5,130.00384609695206,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.40718457102775574,0.4694594740867615,0.016893398016691208,0.609626293182373,0.46701058745384216,0.021428324282169342,0.5142777562141418,0.594477117061615,-0.06870490312576294,0.5121904611587524,0.4551369547843933,-0.02727779746055603,326,244
23,0.19988247945376533,0.17604123480685754,0.8580000000000001,1.5,-20.5,67.19110848057787,0.6619637883498233,3,-41,0.0,0.0,3934.5,130.00384609695206,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8580000000000001,0.4060313105583191,0.46931254863739014,0.016664044931530952,0.6086727380752563,0.4666881561279297,0.020602114498615265,0.5131618976593018,0.5952555537223816,-0.06860039383172989,0.5110695362091064,0.4553018808364868,-0.027816960588097572,325,244
24,0.1958921462685904,0.1692263915520726,0.8910000000000001,1.5,-20.5,67.2270547985634,0.6619637883498233,3,-41,0.0,0.0,3934.5,130.00384609695206,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.4058334231376648,0.469233900308609,0.0175942350178957,0.6087494492530823,0.4671878516674042,0.020623531192541122,0.5125665664672852,0.595528244972229,-0.06853391230106354,0.5104727149009705,0.45549970865249634,-0.02732478827238083,325,244
25,0.19864254684617932,0.17396430919011108,0.8910000000000001,1.0,-20.5,67.01577899060742,0.6673698762108332,2,-41,0.0,0.0,3934.0,130.00384609695206,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.40535759925842285,0.46933045983314514,0.017807552590966225,0.6080572009086609,0.4668295979499817,0.021331893280148506,0.5123817324638367,0.5951787829399109,-0.06845313310623169,0.5102825164794922,0.4555906355381012,-0.026890264824032784,325,244
26,0.20275238619171557,0.17309501804581803,0.8910000000000001,1.5,-20.5,66.97620752783195,0.6619197771202365,3,-41,0.0,0.0,3964.5,131.00381673829202,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.4046800434589386,0.4698305130004883,0.01750044897198677,0.6078653335571289,0.46698012948036194,0.021314630284905434,0.512396514415741,0.5952339768409729,-0.06892009824514389,0.5103951692581177,0.4557257294654846,-0.02729632705450058,324,244
27,0.19485074880730047,0.16884487875628673,0.8910000000000001,1.0,-20.5,67.15089312845082,0.6673698762108332,2,-41,0.0,0.0,3934.0,130.00384609695206,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.40470272302627563,0.4692171812057495,0.016852278262376785,0.6082824468612671,0.46730509400367737,0.020852485671639442,0.5123141407966614,0.5958178639411926,-0.06867696344852448,0.5101028084754944,0.4559512436389923,-0.02783532626926899,325,244
28,0.19433692230197472,0.17387875295411404,0.8910000000000001,1.5,-20.5,66.84413806696635,0.6619637883498233,3,-41,0.0,0.0,3934.5,130.00384609695206,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.4042801558971405,0.4689657390117645,0.017040599137544632,0.6072213053703308,0.46694469451904297,0.020716046914458275,0.5114960074424744,0.5949072241783142,-0.0687059536576271,0.5095804929733276,0.455672025680542,-0.02776496671140194,324,244
29,0.19755588422266274,0.17338349569784534,0.8910000000000001,1.0,-20.5,66.82415195251296,0.673221932954477,2,-41,0.0,0.0,3934.5,129.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.40484824776649475,0.4687284827232361,0.017415141686797142,0.6069662570953369,0.46671172976493835,0.02104310877621174,0.5107719898223877,0.5941725969314575,-0.06819675862789154,0.5089138150215149,0.4549776613712311,-0.02673664689064026,324,244
30,0.20368235135370025,0.17469441655100174,0.8910000000000001,1.0,-20.5,66.8091023831866,0.6673698762108332,2,-41,0.0,0.0,3934.0,130.00384609695206,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.4041546881198883,0.46891990303993225,0.017328418791294098,0.6063953042030334,0.4667946994304657,0.021466625854372978,0.5107964873313904,0.5941540002822876,-0.06828560680150986,0.5085664987564087,0.4550001323223114,-0.026702914386987686,324,244
31,0.2005669134752,0.17701461687486034,0.8910000000000001,1.5,-20.0,66.33275616478706,0.655710805798511,3,-40,0.0,0.0,3869.5,130.00384609695206,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.40397924184799194,0.4695480465888977,0.01681068167090416,0.6062597632408142,0.46702641248703003,0.021369967609643936,0.5110468864440918,0.5934960246086121,-0.06872449070215225,0.5088574290275574,0.4553336203098297,-0.02742452546954155,324,244
32,0.1927134156941503,0.17122842311376696,0.8910000000000001,1.5,-20.5,66.72216973380843,0.6620084795478196,3,-41,0.0,0.0,3904.5,129.00387591076478,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.40353909134864807,0.4694468677043915,0.01694599911570549,0.6058071851730347,0.4678640365600586,0.020947489887475967,0.5113875865936279,0.594817578792572,-0.06845743209123611,0.5089734196662903,0.4558503329753876,-0.027502872049808502,324,244
33,0.20617999788240027,0.17784067158313138,0.8910000000000001,1.5,-20.5,66.81461752317003,0.6620084795478196,3,-41,0.0,0.0,3904.5,129.00387591076478,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.40371382236480713,0.4689270257949829,0.016654830425977707,0.6056582927703857,0.46781808137893677,0.02114025503396988,0.5109471082687378,0.59529048204422,-0.06830525398254395,0.5086232423782349,0.4561278522014618,-0.02736283838748932,324,244
34,0.20812613181302314,0.1775789535069217,0.8910000000000001,1.5,-20.5,66.55834154141164,0.6619637883498233,3,-41,0.0,0.0,3934.5,130.00384609695206,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.4019235372543335,0.469921350479126,0.01687508262693882,0.6052874326705933,0.4687002897262573,0.021090440452098846,0.5106430053710938,0.5949661135673523,-0.06804636865854263,0.5081385970115662,0.4563431143760681,-0.027050940319895744,323,244
35,0.2118792643261351,0.17249002247947817,0.8910000000000001,1.5,-20.0,66.41465814795112,0.6561787149247866,3,-40,0.0,0.0,3900.0,130.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.40177151560783386,0.46970462799072266,0.016910145059227943,0.605388343334198,0.46960151195526123,0.02119356207549572,0.5103645324707031,0.5955427289009094,-0.06796684861183167,0.5078834891319275,0.4572184085845947,-0.026901552453637123,323,245
36,0.20848119347043978,0.1762467292547605,0.8910000000000001,1.5,-20.0,66.66584195508474,0.6561787149247866,3,-40,0.0,0.0,3900.0,130.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.4022660255432129,0.4702033996582031,0.017257938161492348,0.6055123209953308,0.4698355197906494,0.021140553057193756,0.5098491311073303,0.5958283543586731,-0.0683673620223999,0.5073447227478027,0.4569813311100006,-0.02699246071279049,323,245
37,0.2065684245917461,0.16791895592666084,0.8910000000000001,1.5,-20.5,66.87724466613622,0.6677542556627116,3,-41,0.0,0.0,3934.5,129.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.402150422334671,0.4705808758735657,0.016477616503834724,0.6043238639831543,0.4701095223426819,0.02024119906127453,0.5089042782783508,0.5967484712600708,-0.0676848515868187,0.506402313709259,0.45746082067489624,-0.027406755834817886,322,245
38,0.20574352650153913,0.1737648919031149,0.8910000000000001,1.5,-20.5,66.89387298435712,0.6623395687372302,3,-41,0.0,0.0,3965.0,130.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.4015235900878906,0.47059017419815063,0.016986137256026268,0.6037129163742065,0.47053098678588867,0.020665332674980164,0.5084666609764099,0.5973492860794067,-0.06800144910812378,0.5061220526695251,0.4580221176147461,-0.027164313942193985,322,245
39,0.21286053319414402,0.17254862307214852,0.8910000000000001,1.5,-20.5,66.61170910880605,0.6565570383026368,3,-41,0.0,0.0,3930.5,130.00384609695206,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.4007875919342041,0.4703781306743622,0.016811084002256393,0.603915274143219,0.471316933631897,0.020501788705587387,0.5085829496383667,0.5975192785263062,-0.06782056391239166,0.5062074661254883,0.45878103375434875,-0.027272071689367294,322,245
40,0.21199325301542304,0.17055240353036347,0.8910000000000001,1.5,-20.5,67.02520543293802,0.662627555979284,3,-41,0.0,0.0,3995.5,130.00384609695206,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.4006074070930481,0.46953216195106506,0.016862690448760986,0.6038265824317932,0.4718765914440155,0.020228251814842224,0.5083671808242798,0.5989584922790527,-0.06806226819753647,0.5058251619338989,0.45936378836631775,-0.027586515992879868,322,246
41,0.21616599671294598,0.1710703356697537,0.8910000000000001,1.5,-20.5,67.26396262752769,0.6626715304742373,3,-41,0.0,0.0,4026.5,131.00381673829202,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.39997348189353943,0.4693756103515625,0.01705406792461872,0.603792667388916,0.47165071964263916,0.020209789276123047,0.5077007412910461,0.599364697933197,-0.06838790327310562,0.5052478313446045,0.45926961302757263,-0.027769001200795174,321,246
42,0.21202543621925599,0.16992376709193613,0.8910000000000001,1.5,-21.0,67.41603635910606,0.6683689288001602,3,-42,0.0,0.0,4061.0,131.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.39957720041275024,0.46911755204200745,0.016805989667773247,0.6032078862190247,0.4707058370113373,0.01995578408241272,0.5065618753433228,0.5992862582206726,-0.06795123219490051,0.5043580532073975,0.4588669240474701,-0.027806861326098442,321,245
43,0.21517264192973715,0.16982785659761024,0.8910000000000001,1.0,-21.0,67.34007714053033,0.6737538576856827,2,-42,0.0,0.0,4030.0,130.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.3991156816482544,0.4693901836872101,0.01715780980885029,0.6023876070976257,0.4702796936035156,0.019456855952739716,0.5056316256523132,0.5986952781677246,-0.06795953959226608,0.5030816793441772,0.45844465494155884,-0.02781958505511284,321,245
44,0.20786708697984088,0.1650677105414907,0.8910000000000001,1.0,-21.0,67.50834152095422,0.6791895552333513,2,-42,0.0,0.0,3999.0,129.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.3985549211502075,0.46934130787849426,0.017956191673874855,0.6014744639396667,0.47033217549324036,0.019463220611214638,0.5043972134590149,0.5984272360801697,-0.06822294741868973,0.501904308795929,0.45782414078712463,-0.027488136664032936,320,245
45,0.22265895148361117,0.1655414168545743,0.8910000000000001,1.0,-21.0,67.35062762550434,0.6737538576856827,2,-42,0.0,0.0,4030.0,130.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.39805862307548523,0.4688359797000885,0.017322072759270668,0.6012416481971741,0.4699312448501587,0.01960417814552784,0.5042177438735962,0.5982266664505005,-0.06829695403575897,0.5016368627548218,0.4579550623893738,-0.027906278148293495,320,245
46,0.22009311038662993,0.16114643480052332,0.8910000000000001,1.0,-21.0,67.67889946678561,0.6739603984604138,2,-42,0.0,0.0,4061.0,130.00384609695206,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.3977072834968567,0.46840155124664307,0.0175758209079504,0.6006699204444885,0.47048190236091614,0.019370991736650467,0.5034304857254028,0.599230170249939,-0.06834792345762253,0.5009298324584961,0.45827189087867737,-0.02791460230946541,320,245
47,0.22618775585197334,0.16370779396413762,0.8580000000000001,1.0,-21.0,67.73119569936412,0.6794013600998827,2,-42,0.0,0.0,4061.5,130.00384609695206,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8580000000000001,0.3976573348045349,0.4673956036567688,0.017728913575410843,0.6005371809005737,0.4708121120929718,0.01901927962899208,0.5030050873756409,0.5996466279029846,-0.06832535564899445,0.5002663135528564,0.4585872292518616,-0.028305834159255028,319,245
48,0.228726586498735,0.16931697003491375,0.8580000000000001,1.0,-21.0,66.89874353535448,0.6794013600998827,2,-42,0.0,0.0,4061.5,130.00384609695206,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8580000000000001,0.39761823415756226,0.4675391912460327,0.01773458905518055,0.600488543510437,0.4706934988498688,0.018934890627861023,0.5025356411933899,0.598195493221283,-0.06831281632184982,0.5001964569091797,0.45885801315307617,-0.028195863589644432,319,245
49,0.2281028178148316,0.16893605866710934,0.8580000000000001,1.0,-21.0,67.32860856864829,0.6737377395413253,2,-42,0.0,0.0,4028.0,130.01538370516005,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8580000000000001,0.3971126973628998,0.46733951568603516,0.017247626557946205,0.6003841161727905,0.4711899161338806,0.018650658428668976,0.5029770135879517,0.5998427271842957,-0.0679381936788559,0.5005967617034912,0.4596107006072998,-0.028499212116003036,319,245
50,0.2307548908544304,0.16303756288977944,0.8910000000000001,1.0,-21.0,66.99816746365161,0.6682584781882759,2,-42,0.0,0.0,4027.0,130.01538370516005,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910000000000001,0.3970860242843628,0.4678090810775757,0.01762709952890873,0.6002973914146423,0.4714025855064392,0.019062530249357224,0.5031745433807373,0.5992331504821777,-0.06838225573301315,0.500941812992096,0.45968538522720337,-0.028313348069787025,320,245
