frame,leye_openness,reye_openness,confidence,face_yaw,face_pitch,nose_length,normal_vector,distance_x,distance_y,arrow_length,pitch_arrow_length,triangle_area,eye_distance,area_confidence,visibility_confidence,basic_visibility,z_anomaly_score,eye_position_score,eye_opening_score,eye_difference_score,eye_depth_score,eye_variation_score,eye_brightness_score,eye_symmetry,distance_confidence,shape_confidence,eye_distance_ratio,weighted_confidence,final_confidence,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,nose_tip_x,nose_tip_y,nose_tip_z,nose_bridge_x,nose_bridge_y,nose_bridge_z,triangle_center_x,triangle_center_y
11,0.21136820600163578,0.1682636871703241,0.9570000000000001,1.0,-18.5,63.261268385860035,0.6676579585310177,2,-37,0.0,0.0,3390.0,123.14625451064275,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.3957582116127014,0.48074859380722046,0.021609267219901085,0.5889896154403687,0.46721261739730835,0.020633850246667862,0.49609243869781494,0.5883688926696777,-0.06735753268003464,0.49185773730278015,0.4566955864429474,-0.023881547152996063,315,245
12,0.20608034771862946,0.16758966211389617,0.9570000000000001,1.0,-18.0,62.91016365946741,0.6605674963794913,2,-36,0.0,0.0,3328.5,123.14625451064275,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.3961780071258545,0.4803687334060669,0.02146056480705738,0.5888943076133728,0.4674372673034668,0.020461777225136757,0.49568819999694824,0.5874044299125671,-0.06737512350082397,0.491645872592926,0.45645245909690857,-0.023958174511790276,315,245
13,0.2087191712581113,0.17029962339610613,0.9570000000000001,0.5,-18.5,63.17123719563172,0.6733849760208299,1,-37,0.0,0.0,3387.0,123.14625451064275,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.3957219421863556,0.4805355966091156,0.02212717942893505,0.5886347889900208,0.4680188000202179,0.020468303933739662,0.4951607286930084,0.5880560874938965,-0.06763352453708649,0.4915087819099426,0.45653945207595825,-0.023933744058012962,315,245
14,0.20782544396693273,0.1686589406863375,0.9570000000000001,1.0,-18.5,63.5300592804414,0.6676579585310177,2,-37,0.0,0.0,3390.0,123.14625451064275,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.3953838646411896,0.48057350516319275,0.021713821217417717,0.5885924696922302,0.4679781198501587,0.02062881365418434,0.49593213200569153,0.5888927578926086,-0.06775011867284775,0.49174267053604126,0.45665639638900757,-0.024100057780742645,315,245
15,0.20269320593485854,0.16797165244927734,0.9570000000000001,1.0,-18.5,63.07413880894621,0.6676579585310177,2,-37,0.0,0.0,3390.0,123.14625451064275,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.39566570520401,0.48103392124176025,0.02177640050649643,0.5884801745414734,0.467923104763031,0.021185103803873062,0.4960469901561737,0.5877063870429993,-0.06763181835412979,0.4919573664665222,0.4564151167869568,-0.023618850857019424,315,245
16,0.1988056650729684,0.16845349459976158,0.9570000000000001,1.0,-18.5,63.197236047449394,0.6676579585310177,2,-37,0.0,0.0,3390.0,123.14625451064275,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.39596983790397644,0.4809347987174988,0.021345440298318863,0.5889021158218384,0.4683619737625122,0.020466648042201996,0.4961286187171936,0.5880609154701233,-0.06761173903942108,0.4919755756855011,0.4565165042877197,-0.024312667548656464,315,245
17,0.1993961916024942,0.1674045938636012,0.9570000000000001,1.0,-18.5,63.48336787370263,0.6676579585310177,2,-37,0.0,0.0,3390.0,123.14625451064275,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.3958891034126282,0.48061659932136536,0.021285803988575935,0.5888733863830566,0.4681670665740967,0.020582009106874466,0.49640902876853943,0.5889657139778137,-0.0679449662566185,0.4922652244567871,0.4568241536617279,-0.02450529858469963,315,245
18,0.198347467302565,0.17043788897571763,0.9570000000000001,1.0,-18.5,63.23127487347345,0.6676579585310177,2,-37,0.0,0.0,3390.0,123.14625451064275,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.3962399959564209,0.48021551966667175,0.021346373483538628,0.5889544486999512,0.4680406153202057,0.020809147506952286,0.49665188789367676,0.5882826447486877,-0.0676274448633194,0.49215179681777954,0.4566875398159027,-0.024044036865234375,315,245
19,0.20015312007469518,0.16605167242162341,0.9570000000000001,1.0,-18.5,63.294221402199064,0.6676579585310177,2,-37,0.0,0.0,3390.0,123.14625451064275,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.39600205421447754,0.47998806834220886,0.021272389218211174,0.5890268087387085,0.4680633246898651,0.02070850320160389,0.49671000242233276,0.5884279012680054,-0.06792078912258148,0.49263709783554077,0.45667681097984314,-0.02444509230554104,315,245
20,0.20245376015126393,0.1571335018328245,0.9570000000000001,1.0,-18.5,63.581444215534546,0.6676579585310177,2,-37,0.0,0.0,3390.0,123.14625451064275,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.3961249887943268,0.4801834523677826,0.021457862108945847,0.588392972946167,0.46786627173423767,0.020353926345705986,0.496076762676239,0.588877260684967,-0.06782862544059753,0.492010235786438,0.4565269351005554,-0.024314964190125465,315,245
21,0.1995241282153041,0.1651295542556495,0.9570000000000001,1.0,-18.5,63.52064780495387,0.6617048466239522,2,-37,0.0,0.0,3419.0,124.14507642270796,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.3960229456424713,0.4801763892173767,0.02143685147166252,0.589112401008606,0.46753597259521484,0.02145577035844326,0.4976516664028168,0.5884036421775818,-0.06790544092655182,0.4932343065738678,0.45620009303092957,-0.023880543187260628,316,245
22,0.19724579852091315,0.16542613109823945,0.9570000000000001,1.0,-18.5,63.12289258149664,0.6617048466239522,2,-37,0.0,0.0,3419.0,124.14507642270796,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.39605849981307983,0.48000645637512207,0.02164783701300621,0.5894219875335693,0.4685451090335846,0.021607328206300735,0.4974322021007538,0.5876463055610657,-0.06811600923538208,0.49354636669158936,0.4562423825263977,-0.023684008046984673,316,245
23,0.19877791362875344,0.162117438275043,0.9570000000000001,1.0,-18.5,63.35804671394046,0.6676579585310177,2,-37,0.0,0.0,3390.0,123.14625451064275,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.39665788412094116,0.4797413945198059,0.021054768934845924,0.5883551836013794,0.4684418737888336,0.021371016278862953,0.4968692362308502,0.5882279276847839,-0.06776804476976395,0.4927186369895935,0.4563480615615845,-0.02393977716565132,315,245
24,0.19534871165298726,0.16463739806939678,0.9570000000000001,1.5,-18.5,63.34928709503604,0.661999051695128,3,-37,0.0,0.0,3393.0,123.14625451064275,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.3957976698875427,0.48043423891067505,0.021005170419812202,0.5888460278511047,0.46867120265960693,0.0215777475386858,0.49777641892433167,0.5882430672645569,-0.0682092010974884,0.49328458309173584,0.45640134811401367,-0.0242678951472044,315,245
25,0.1988266340636745,0.16047460838933836,0.9570000000000001,1.0,-18.5,63.303167607874855,0.6556488963627792,2,-37,0.0,0.0,3386.5,124.10076550932311,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.3960901200771332,0.4799872636795044,0.02126426436007023,0.5892733335494995,0.46905577182769775,0.021233098581433296,0.49736061692237854,0.5882617831230164,-0.06826942414045334,0.49312713742256165,0.4565010368824005,-0.024367952719330788,316,245
26,0.19490330540325984,0.16138206610130107,0.9570000000000001,1.0,-18.5,63.369626434359205,0.6556488963627792,2,-37,0.0,0.0,3386.5,124.10076550932311,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.39664000272750854,0.47970864176750183,0.021183190867304802,0.5892601013183594,0.4690094590187073,0.021239561960101128,0.4972486197948456,0.5886582732200623,-0.06811697036027908,0.4932592809200287,0.4567454159259796,-0.024366594851017,316,245
27,0.19456828097591028,0.1570981305916192,0.9570000000000001,1.0,-18.5,63.47240807434795,0.6676579585310177,2,-37,0.0,0.0,3390.0,123.14625451064275,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.39622440934181213,0.4800316095352173,0.021585220471024513,0.5888749361038208,0.46863245964050293,0.020612727850675583,0.4963376522064209,0.5889790654182434,-0.06806576251983643,0.4924054741859436,0.4568488597869873,-0.024319319054484367,315,245
28,0.1897572866455728,0.15660355505466497,0.9570000000000001,1.0,-18.0,63.15629513940651,0.654588987657782,2,-36,0.0,0.0,3357.0,124.14507642270796,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.39627304673194885,0.47974446415901184,0.021976349875330925,0.5892173051834106,0.4671027362346649,0.021941939368844032,0.49716442823410034,0.587394118309021,-0.06812403351068497,0.4932296574115753,0.4559231400489807,-0.02344057522714138,316,245
29,0.20194003180678755,0.16861280108386556,0.9570000000000001,1.0,-18.5,63.02354113175199,0.6556488963627792,2,-37,0.0,0.0,3386.5,124.10076550932311,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.39627814292907715,0.47883349657058716,0.02182220295071602,0.5902405381202698,0.46708256006240845,0.021165888756513596,0.4969868063926697,0.5874684453010559,-0.06830315291881561,0.49335163831710815,0.4562588930130005,-0.024059195071458817,316,244
30,0.19376888016915414,0.16526939752482087,0.9570000000000001,1.0,-18.5,63.19194960821984,0.6626505817344241,2,-37,0.0,0.0,3448.5,124.10076550932311,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.3968229591846466,0.47695472836494446,0.02231251820921898,0.5897238254547119,0.4660526216030121,0.02279902994632721,0.49804648756980896,0.5865728259086609,-0.06874594837427139,0.49395596981048584,0.4550359547138214,-0.023162510246038437,316,244
31,0.19769272064234553,0.16022423737754074,0.9570000000000001,1.0,-19.0,64.2380026356798,0.6753819097450146,2,-38,0.0,0.0,3481.0,123.10158406779338,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.39755773544311523,0.47590306401252747,0.021871618926525116,0.589900553226471,0.46612733602523804,0.022425208240747452,0.49803704023361206,0.5883495211601257,-0.06884727627038956,0.49413660168647766,0.45462143421173096,-0.02382105216383934,316,244
32,0.202404370058499,0.15970271187118695,0.9570000000000001,1.0,-19.0,64.19730421445118,0.676073387997941,2,-38,0.0,0.0,3510.5,123.06502346320826,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.39733192324638367,0.4749465584754944,0.02158469520509243,0.5904947519302368,0.4659750163555145,0.02201302908360958,0.4977235794067383,0.5883516073226929,-0.06856496632099152,0.49430641531944275,0.454684853553772,-0.023861100897192955,316,244
33,0.19749360078451722,0.15613606435754235,0.9570000000000001,1.0,-19.0,64.28307036751895,0.676073387997941,2,-38,0.0,0.0,3510.5,123.06502346320826,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.39829349517822266,0.4749324321746826,0.021105729043483734,0.5901439189910889,0.46575021743774414,0.021657781675457954,0.49808046221733093,0.5885063409805298,-0.06832355260848999,0.4947343170642853,0.4546576142311096,-0.024282895028591156,316,244
34,0.18853708410459571,0.1576784589588023,0.9570000000000001,1.5,-19.0,64.34717382803754,0.6704134003312607,3,-38,0.0,0.0,3512.5,123.06502346320826,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.3983331620693207,0.4744817614555359,0.02045697532594204,0.5904317498207092,0.46566566824913025,0.021554647013545036,0.49874624609947205,0.5890430808067322,-0.06827037781476974,0.495044082403183,0.4550773799419403,-0.02457994967699051,316,244
35,0.19084176875600684,0.15768299403629923,0.9570000000000001,1.0,-19.0,64.34096445505232,0.676073387997941,2,-38,0.0,0.0,3510.5,123.06502346320826,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.3981533646583557,0.47492823004722595,0.020738830789923668,0.5905348658561707,0.465971440076828,0.022055240347981453,0.498417466878891,0.5887168049812317,-0.06847599893808365,0.4947149157524109,0.45476406812667847,-0.02435537986457348,316,244
36,0.18802619045469957,0.1664879501727015,0.9570000000000001,1.0,-19.5,64.82788269651051,0.6767959761001835,2,-39,0.0,0.0,3602.0,124.06449935416659,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.3976561725139618,0.47445958852767944,0.020389949902892113,0.5907367467880249,0.4655691087245941,0.021944746375083923,0.49849510192871094,0.5896933078765869,-0.068643718957901,0.49484363198280334,0.4547230005264282,-0.024822762235999107,317,244
37,0.187984369323976,0.16349903700850246,0.9570000000000001,1.0,-19.5,64.80964089141638,0.6824263072454849,2,-39,0.0,0.0,3600.0,124.06449935416659,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.3977648913860321,0.47402358055114746,0.02141617238521576,0.5907127857208252,0.4658394455909729,0.022070547565817833,0.4978896379470825,0.5898004770278931,-0.0686315968632698,0.4947642683982849,0.45484471321105957,-0.024164054542779922,316,244
38,0.18919862348476174,0.17025022200476278,0.9570000000000001,1.0,-19.0,64.62091466754535,0.6758803246425159,2,-38,0.0,0.0,3538.0,124.06449935416659,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.39787495136260986,0.4749404191970825,0.020852403715252876,0.5908457040786743,0.4659389853477478,0.021400315687060356,0.4971301257610321,0.5893898010253906,-0.06862364709377289,0.49421247839927673,0.45481911301612854,-0.02473582699894905,316,244
39,0.19007924757826317,0.17123122153495138,0.9570000000000001,1.0,-19.0,64.44889048379099,0.6758803246425159,2,-38,0.0,0.0,3538.0,124.06449935416659,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.39751875400543213,0.4749632179737091,0.02113187499344349,0.5910296440124512,0.4664401412010193,0.02208372950553894,0.49788808822631836,0.5893962979316711,-0.06855598092079163,0.49445101618766785,0.4552060067653656,-0.024271540343761444,316,244
40,0.1939929033690286,0.17488602197451752,0.9570000000000001,1.0,-19.0,64.40029102748034,0.676073387997941,2,-38,0.0,0.0,3510.5,123.06502346320826,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.3970215916633606,0.47490018606185913,0.02177591063082218,0.5905988216400146,0.46659335494041443,0.021687569096684456,0.49703142046928406,0.5891141891479492,-0.06849298626184464,0.4940139055252075,0.45500725507736206,-0.023953847587108612,316,244
41,0.19712660763624038,0.17288446686507644,0.9570000000000001,1.0,-19.5,64.49653272288981,0.6817941310510902,2,-39,0.0,0.0,3570.0,124.10076550932311,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.3975246250629425,0.475824236869812,0.021174585446715355,0.5910340547561646,0.4665297865867615,0.021273937076330185,0.497270792722702,0.5899068117141724,-0.06863748282194138,0.49382954835891724,0.45561739802360535,-0.024713750928640366,316,244
42,0.1908093169119984,0.1650680643723385,0.9570000000000001,1.0,-19.0,64.80702966741443,0.6758803246425159,2,-38,0.0,0.0,3538.0,124.06449935416659,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.39736565947532654,0.47523629665374756,0.020676547661423683,0.590804934501648,0.466961145401001,0.021518254652619362,0.4973600506782532,0.5906225442886353,-0.06840838491916656,0.4939492344856262,0.45568451285362244,-0.024630188941955566,316,245
43,0.19415753089355844,0.17208109778668954,0.9570000000000001,1.5,-19.5,65.22122713314386,0.6710342588952697,3,-39,0.0,0.0,3632.0,125.06398362438324,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.3964729905128479,0.4762786626815796,0.019760003313422203,0.5911659598350525,0.4673159122467041,0.021559663116931915,0.4985845685005188,0.5922141671180725,-0.06869269907474518,0.4948635995388031,0.4564272165298462,-0.02552572637796402,316,245
44,0.18999698617701352,0.16812529644310076,0.9570000000000001,1.0,-19.5,65.54723881417533,0.6824263072454849,2,-39,0.0,0.0,3600.0,124.06449935416659,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.39688628911972046,0.47596681118011475,0.02020338736474514,0.5917002558708191,0.4670954942703247,0.020881984382867813,0.49811890721321106,0.5931159853935242,-0.06824831664562225,0.4946092963218689,0.45663943886756897,-0.025249525904655457,316,245
45,0.18897702084539825,0.17583599922434864,0.9570000000000001,1.0,-19.5,65.27949303287077,0.6767959761001835,2,-39,0.0,0.0,3602.0,124.06449935416659,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.397182822227478,0.47596898674964905,0.019604679197072983,0.5920267701148987,0.4667750298976898,0.021202675998210907,0.49881184101104736,0.5923638939857483,-0.06805585324764252,0.49535906314849854,0.4564428925514221,-0.02535233646631241,317,245
46,0.1849239145921104,0.17772533331115276,0.9570000000000001,1.0,-19.0,65.0977137379522,0.670218987027972,2,-38,0.0,0.0,3540.0,124.06449935416659,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.3970251679420471,0.47546154260635376,0.019315069541335106,0.5919731855392456,0.4671778678894043,0.021409550681710243,0.4993462562561035,0.5916011929512024,-0.06794881075620651,0.495966374874115,0.4560558497905731,-0.025247802957892418,317,245
47,0.1900882431293041,0.18239775388017718,0.9570000000000001,1.5,-19.5,65.51018918690242,0.6710342588952697,3,-39,0.0,0.0,3632.0,125.06398362438324,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.39713215827941895,0.47524482011795044,0.019412336871027946,0.5925915837287903,0.46740496158599854,0.02110784314572811,0.5000985264778137,0.5929451584815979,-0.06811504065990448,0.4966239333152771,0.45654425024986267,-0.025587240234017372,317,245
48,0.19400815594357756,0.18193082578292796,0.9570000000000001,1.0,-19.5,65.33553147632921,0.6766061700030034,2,-39,0.0,0.0,3630.0,125.06398362438324,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.39724016189575195,0.475503146648407,0.01962718740105629,0.5929152369499207,0.46741729974746704,0.021335327997803688,0.49958813190460205,0.5926653146743774,-0.06780488044023514,0.49623343348503113,0.4566231369972229,-0.025179743766784668,317,245
49,0.19621762403707924,0.17867558611371095,0.9570000000000001,1.0,-19.5,65.44008997961286,0.6766061700030034,2,-39,0.0,0.0,3630.0,125.06398362438324,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570000000000001,0.3970702290534973,0.4754274785518646,0.019679665565490723,0.5927050113677979,0.4677552878856659,0.021089909598231316,0.4992603361606598,0.5933193564414978,-0.06801892071962357,0.4960170388221741,0.4570544362068176,-0.0253518708050251,317,245
